59, -34.543543, -58.488624, -34.544777, -58.487126
60, -34.543543, -58.490107, -34.544777, -58.488609
61, -34.544765, -58.490107, -34.545998, -58.488609
62, -34.544765, -58.488624, -34.545998, -58.487126
59, -34.541221, -58.483911, -34.542491, -58.482370
59, -34.541221, -58.482385, -34.542491, -58.480843
59, -34.542478, -58.482385, -34.543748, -58.480843
59, -34.542478, -58.483911, -34.543748, -58.482370
